episode,timestep,return,length
936,48336,52.0,52
937,48399,63.0,63
938,48452,53.0,53
939,48540,88.0,88
940,48593,53.0,53
941,48621,28.0,28
942,48687,66.0,66
943,48739,52.0,52
944,48802,63.0,63
945,48860,58.0,58
946,48918,58.0,58
947,48980,62.0,62
948,49044,64.0,64
949,49102,58.0,58
950,49166,64.0,64
951,49222,56.0,56
952,49283,61.0,61
953,49345,62.0,62
954,49407,62.0,62
955,49460,53.0,53
956,49519,59.0,59
957,49576,57.0,57
958,49622,46.0,46
959,49683,61.0,61
960,49743,60.0,60
961,49799,56.0,56
962,49811,12.0,12
963,49860,49.0,49
964,49918,58.0,58
965,49973,55.0,55
966,50030,57.0,57
967,50090,60.0,60
968,50145,55.0,55
